url,region,region_url,price,year,manufacturer,model,condition,fuel,odometer,transmission,drive,size,type,paint_color,image_url,county,state,lat,long,posting_date
https://anchorage.craigslist.org/ctd/d/anchorage-2017-mercedes-benz-43-amg/7316528784.html,anchorage / mat-su,https://anchorage.craigslist.org,45995,2017,mercedes-benz,c43 amg,excellent,gas,32349,automatic,4wd,,sedan,white,https://images.craigslist.org/00M0M_44WaaDUAWv0z_0cU08B_600x450.jpg,,ak,61.218299,-149.86903,2021-05-03T16:32:50-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-hyundai-tucson-limited/7316526243.html,anchorage / mat-su,https://anchorage.craigslist.org,23995,2016,hyundai,tucson limited,excellent,gas,36699,automatic,4wd,full-size,SUV,orange,https://images.craigslist.org/00x0x_fsQnVyqdIpNz_0cU08B_600x450.jpg,,ak,61.21832,-149.869051,2021-05-03T16:26:48-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-subaru-outback-25i/7316518664.html,anchorage / mat-su,https://anchorage.craigslist.org,18995,2014,subaru,outback,excellent,gas,93409,automatic,4wd,full-size,wagon,blue,https://images.craigslist.org/00h0h_3EOevlELlvbz_0cU08B_600x450.jpg,,ak,61.218392,-149.869072,2021-05-03T16:08:40-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-ford-super-duty-350/7316508991.html,anchorage / mat-su,https://anchorage.craigslist.org,50995,2016,ford,f-350 lariat,excellent,diesel,110002,automatic,4wd,full-size,truck,white,https://images.craigslist.org/01212_7VTR193mxSiz_0cU08B_600x450.jpg,,ak,61.21833,-149.869051,2021-05-03T15:47:01-0800
https://anchorage.craigslist.org/cto/d/anchorage-2009-chrysler-town-and/7316503992.html,anchorage / mat-su,https://anchorage.craigslist.org,5500,2009,chrysler,town and country limite,excellent,gas,179246,automatic,fwd,,mini-van,blue,https://images.craigslist.org/00Y0Y_I3Yu9rnqotz_0CI0t2_600x450.jpg,,ak,61.141741,-149.886131,2021-05-03T15:35:31-0800
https://anchorage.craigslist.org/cto/d/wasilla-2013-dodge-avenger-t-v6-2-keys/7316502797.html,anchorage / mat-su,https://anchorage.craigslist.org,8300,2013,dodge,avenger,good,gas,67500,automatic,fwd,mid-size,sedan,white,https://images.craigslist.org/00404_fUGxS5NRWRCz_0CI0t2_600x450.jpg,,ak,61.5923,-149.3959,2021-05-03T15:32:38-0800
https://anchorage.craigslist.org/cto/d/anchorage-2011-kia-sorrento-ex-fwd/7316502351.html,anchorage / mat-su,https://anchorage.craigslist.org,6500,2011,kia,sorrento ex,excellent,gas,108345,automatic,fwd,,SUV,black,https://images.craigslist.org/00X0X_4yrcHsaEB6Az_0CI0t2_600x450.jpg,,ak,61.144051,-149.880638,2021-05-03T15:31:36-0800
https://anchorage.craigslist.org/cto/d/anchorage-1997-vw-eurovan-camper/7316500477.html,anchorage / mat-su,https://anchorage.craigslist.org,30000,1997,volkswagen,eurovan camper,good,gas,68740,automatic,fwd,full-size,van,white,https://images.craigslist.org/00q0q_1rCPuy2HLJnz_0ak07K_600x450.jpg,,ak,61.1535,-149.8289,2021-05-03T15:27:33-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-ram-1500-laramie-limited/7316497235.html,anchorage / mat-su,https://anchorage.craigslist.org,34995,2015,ram,1500,excellent,gas,86051,automatic,4wd,full-size,truck,silver,https://images.craigslist.org/00505_jZwY7Ho62gXz_0cU08B_600x450.jpg,,ak,61.21833,-149.869094,2021-05-03T15:20:23-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-bmw-series-gran-turismo/7316497202.html,anchorage / mat-su,https://anchorage.craigslist.org,24995,2015,bmw,328i gt xdrive awd,excellent,gas,31818,automatic,4wd,,hatchback,silver,https://images.craigslist.org/00n0n_bkPadyw1vaPz_0cU08B_600x450.jpg,,ak,61.21778,-149.870092,2021-05-03T15:20:19-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-kia-sportage-ex-awd-auto/7316497182.html,anchorage / mat-su,https://anchorage.craigslist.org,26995,2020,kia,sportage ex,excellent,gas,6837,automatic,4wd,full-size,SUV,blue,https://images.craigslist.org/00v0v_gZULR21wGJ2z_0cU08B_600x450.jpg,,ak,61.218268,-149.868987,2021-05-03T15:20:16-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-hyundai-sonata-hybrid-se/7316497157.html,anchorage / mat-su,https://anchorage.craigslist.org,15495,2016,hyundai,sonata hybrid,excellent,gas,52399,automatic,fwd,mid-size,sedan,white,https://images.craigslist.org/00N0N_hE1zJxjMLCTz_0cU08B_600x450.jpg,,ak,61.218289,-149.869072,2021-05-03T15:20:12-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-nissan-titan-pro-4x-4x4/7316497135.html,anchorage / mat-su,https://anchorage.craigslist.org,29995,2014,nissan,titan pro-4x,excellent,gas,87841,automatic,4wd,,pickup,white,https://images.craigslist.org/01616_bVuh1GNpuxxz_0cU08B_600x450.jpg,,ak,61.217832,-149.870124,2021-05-03T15:20:09-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-toyota-highlander/7316497109.html,anchorage / mat-su,https://anchorage.craigslist.org,34995,2016,toyota,highlander limited,excellent,gas,74182,automatic,4wd,,SUV,black,https://images.craigslist.org/00U0U_ez3ciuSFThnz_0cU08B_600x450.jpg,,ak,61.217832,-149.870317,2021-05-03T15:20:06-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-bmw-series-330i-gt/7316497087.html,anchorage / mat-su,https://anchorage.craigslist.org,33995,2018,bmw,330i gt m-sport awd,excellent,gas,29491,automatic,4wd,,hatchback,blue,https://images.craigslist.org/00w0w_eaj9D6tbPAAz_0cU08B_600x450.jpg,,ak,61.217822,-149.870231,2021-05-03T15:20:02-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-porsche-panamera-turbo/7316497061.html,anchorage / mat-su,https://anchorage.craigslist.org,98995,2017,porsche,panamera turbo,excellent,gas,38562,automatic,4wd,full-size,hatchback,brown,https://images.craigslist.org/01616_aGHNR4d7zGDz_0cU08B_600x450.jpg,,ak,61.218382,-149.868922,2021-05-03T15:19:59-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-nissan-armada-sv-4x4-56l/7316497034.html,anchorage / mat-su,https://anchorage.craigslist.org,17995,2012,nissan,armada sv 4x4,excellent,gas,110953,automatic,4wd,,SUV,white,https://images.craigslist.org/00K0K_bdkpw96LpKyz_0cU08B_600x450.jpg,,ak,61.217822,-149.870124,2021-05-03T15:19:56-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-mazda-mazda6-grand/7316497022.html,anchorage / mat-su,https://anchorage.craigslist.org,23995,2018,mazda,6 grand touring,excellent,gas,27060,automatic,fwd,,sedan,red,https://images.craigslist.org/00x0x_c0eNyFoP5oIz_0cU08B_600x450.jpg,,ak,61.217801,-149.870188,2021-05-03T15:19:55-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-volkswagen-jetta-se/7316496986.html,anchorage / mat-su,https://anchorage.craigslist.org,19995,2019,volkswagen,jetta se,excellent,gas,7952,automatic,fwd,,sedan,blue,https://images.craigslist.org/00z0z_6Xd9sRUwn85z_0cU08B_600x450.jpg,,ak,61.217832,-149.870274,2021-05-03T15:19:49-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-hyundai-sonata-24l/7316496956.html,anchorage / mat-su,https://anchorage.craigslist.org,13995,2017,hyundai,sonata 2.4l,excellent,gas,71747,automatic,fwd,,sedan,blue,https://images.craigslist.org/01010_gMG7U3T98r4z_0cU08B_600x450.jpg,,ak,61.217801,-149.870253,2021-05-03T15:19:46-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-land-rover-discovery/7316496930.html,anchorage / mat-su,https://anchorage.craigslist.org,30995,2017,rover,discovery hse,excellent,gas,59904,automatic,4wd,,SUV,red,https://images.craigslist.org/00L0L_409GV9NHNbTz_0cU08B_600x450.jpg,,ak,61.217801,-149.870188,2021-05-03T15:19:43-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-ford-escape-sel-4wd-auto/7316496894.html,anchorage / mat-su,https://anchorage.craigslist.org,18750,2013,ford,escape sel 4wd,excellent,gas,48053,automatic,4wd,,SUV,black,https://images.craigslist.org/01010_hpedwrjUB2sz_0cU08B_600x450.jpg,,ak,61.217822,-149.870188,2021-05-03T15:19:38-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-bmw-x1-xdrive28i-awd/7316496867.html,anchorage / mat-su,https://anchorage.craigslist.org,27995,2017,bmw,x1,excellent,gas,31002,automatic,4wd,mid-size,SUV,grey,https://images.craigslist.org/00E0E_joBIbWcRFVZz_0cU08B_600x450.jpg,,ak,61.21832,-149.869201,2021-05-03T15:19:35-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-dodge-durango-limited/7316496848.html,anchorage / mat-su,https://anchorage.craigslist.org,26995,2014,dodge,durango limited awd,excellent,gas,49479,automatic,4wd,,SUV,grey,https://images.craigslist.org/00D0D_20l1FJxQADz_0cU08B_600x450.jpg,,ak,61.217822,-149.87021,2021-05-03T15:19:32-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-ford-taurus-sel-awd-auto/7316496818.html,anchorage / mat-su,https://anchorage.craigslist.org,17995,2015,ford,taurus sel awd,excellent,gas,65938,automatic,4wd,,sedan,white,https://images.craigslist.org/00N0N_bpsuJwvv0d5z_0cU08B_600x450.jpg,,ak,61.217791,-149.870145,2021-05-03T15:19:29-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-bmw-x5-edrive-xdrive40e/7316496784.html,anchorage / mat-su,https://anchorage.craigslist.org,31995,2016,bmw,x5 xdrive40e awd,excellent,hybrid,56960,automatic,4wd,,SUV,white,https://images.craigslist.org/00Z0Z_8D7o6LIlEPLz_0cU08B_600x450.jpg,,ak,61.217832,-149.87021,2021-05-03T15:19:25-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-audi-q5-premium-plus-awd/7316496749.html,anchorage / mat-su,https://anchorage.craigslist.org,26995,2017,audi,q5 premium plus awd,excellent,gas,68945,automatic,4wd,,SUV,black,https://images.craigslist.org/00V0V_hOVe2lLFOlz_0cU08B_600x450.jpg,,ak,61.217801,-149.870253,2021-05-03T15:19:20-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-alfa-romeo-giulia-ti-awd/7316496725.html,anchorage / mat-su,https://anchorage.craigslist.org,33750,2017,alfa-romeo,romeo giulia,excellent,gas,20593,automatic,4wd,,sedan,red,https://images.craigslist.org/00p0p_e5xOsAVRNVAz_0cU08B_600x450.jpg,,ak,61.21832,-149.869094,2021-05-03T15:19:16-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-lincoln-mkz-awd-auto/7316496703.html,anchorage / mat-su,https://anchorage.craigslist.org,19995,2014,lincoln,mkz awd,excellent,gas,54162,automatic,4wd,,sedan,silver,https://images.craigslist.org/00u0u_cREy038KPUaz_0cU08B_600x450.jpg,,ak,61.217801,-149.87021,2021-05-03T15:19:13-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-jeep-renegade-sport-4x4/7316496533.html,anchorage / mat-su,https://anchorage.craigslist.org,16995,2017,jeep,renegade sport 4x4,excellent,gas,32152,automatic,4wd,,SUV,white,https://images.craigslist.org/00707_kuzgCTr8BCwz_0cU08B_600x450.jpg,,ak,61.217822,-149.87021,2021-05-03T15:18:47-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-volkswagen-golf/7316496490.html,anchorage / mat-su,https://anchorage.craigslist.org,19995,2018,volkswagen,golf s,excellent,gas,42524,automatic,4wd,,wagon,black,https://images.craigslist.org/00k0k_ldNkhg7FpBxz_0cU08B_600x450.jpg,,ak,61.217822,-149.870124,2021-05-03T15:18:43-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-land-rover-discovery/7316496465.html,anchorage / mat-su,https://anchorage.craigslist.org,28995,2017,rover,discovery sport,excellent,gas,42165,automatic,4wd,,SUV,black,https://images.craigslist.org/00w0w_ioGWy5t806rz_0cU08B_600x450.jpg,,ak,61.217791,-149.87021,2021-05-03T15:18:39-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-kia-soul-automatic-auto/7316496427.html,anchorage / mat-su,https://anchorage.craigslist.org,16995,2017,kia,soul !,excellent,gas,20034,automatic,fwd,,SUV,red,https://images.craigslist.org/00m0m_e8E0kd4P12Qz_0cU08B_600x450.jpg,,ak,61.217801,-149.870167,2021-05-03T15:18:35-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-subaru-wrx-sti-awd-spd/7316496384.html,anchorage / mat-su,https://anchorage.craigslist.org,41995,2020,subaru,wrx sti,excellent,gas,1243,manual,4wd,mid-size,sedan,blue,https://images.craigslist.org/00N0N_lSZLyp8HfeJz_0cU08B_600x450.jpg,,ak,61.218371,-149.869094,2021-05-03T15:18:29-0800
https://anchorage.craigslist.org/cto/d/anchorage-04-chevy-1500-clean/7316489002.html,anchorage / mat-su,https://anchorage.craigslist.org,7500,2004,chevrolet,silverado 1500,good,gas,200000,automatic,4wd,,,green,https://images.craigslist.org/00P0P_ke0DcX2PRWDz_0CI0t2_600x450.jpg,,ak,61.1549,-149.8866,2021-05-03T15:02:34-0800
https://anchorage.craigslist.org/ctd/d/anchorage-1966-ford-mustang-financing/7316483160.html,anchorage / mat-su,https://anchorage.craigslist.org,24995,1966,ford,mustang,,gas,43717,manual,,,other,,https://images.craigslist.org/01313_lcPCzjPmPIGz_0jm0cU_600x450.jpg,,ak,61.16167,-149.86312,2021-05-03T14:50:33-0800
https://anchorage.craigslist.org/ctd/d/anchorage-1966-ford-mustang-financing/7316476390.html,anchorage / mat-su,https://anchorage.craigslist.org,24995,1966,ford,mustang,,gas,91603,automatic,,,other,,https://images.craigslist.org/00g0g_eWlIGnLqsOOz_0jm0cU_600x450.jpg,,ak,61.16167,-149.86312,2021-05-03T14:35:42-0800
https://anchorage.craigslist.org/cto/d/anchorage-1999-chevrolet-k3500/7316470951.html,anchorage / mat-su,https://anchorage.craigslist.org,2500,1999,chevrolet,k3500,salvage,gas,178000,automatic,4wd,full-size,pickup,grey,https://images.craigslist.org/00z0z_amvk0Qv3lI8z_0CI0r9_600x450.jpg,,ak,61.1877,-149.733,2021-05-03T14:24:26-0800
https://anchorage.craigslist.org/ctd/d/anchorage-1991-chevrolet-chevy-k-1500/7316469203.html,anchorage / mat-su,https://anchorage.craigslist.org,5500,1991,chevrolet,gmt-400,,gas,181256,manual,fwd,full-size,pickup,blue,https://images.craigslist.org/00I0I_8TF7nHKvO02z_0jm0cU_600x450.jpg,,ak,61.16167,-149.86312,2021-05-03T14:20:40-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-ford-550-super-duty-4x4/7316461977.html,anchorage / mat-su,https://anchorage.craigslist.org,39995,2012,ford,f-550,,gas,50740,,4wd,,other,red,https://images.craigslist.org/00S0S_fRg9nWQx4nxz_0jm0cU_600x450.jpg,,ak,61.16167,-149.86312,2021-05-03T14:05:37-0800
https://anchorage.craigslist.org/cto/d/anchorage-1978-chevy-nova/7316453455.html,anchorage / mat-su,https://anchorage.craigslist.org,1900,1978,chevrolet,nova 4door,good,gas,220000,automatic,rwd,full-size,sedan,brown,https://images.craigslist.org/00303_e1mISeTvCCIz_0CI0t2_600x450.jpg,,ak,61.19,-149.8938,2021-05-03T13:48:54-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-chevrolet-chevy/7316451827.html,anchorage / mat-su,https://anchorage.craigslist.org,27995,2012,chevrolet,silverado,,diesel,78015,automatic,4wd,,pickup,white,https://images.craigslist.org/00Z0Z_6DorLlQzCZDz_0jm0cU_600x450.jpg,,ak,61.16167,-149.86312,2021-05-03T13:45:35-0800
https://anchorage.craigslist.org/ctd/d/palmer-wheelchair-accessible-2019-dodge/7316443967.html,anchorage / mat-su,https://anchorage.craigslist.org,53900,2019,dodge,grand caravan gt,like new,gas,32957,automatic,fwd,mid-size,van,white,https://images.craigslist.org/00b0b_8D8c6fGmV33z_0CI0t2_600x450.jpg,,ak,61.6303,-148.9872,2021-05-03T13:30:08-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-ram-ram-pickup-1500/7316441615.html,anchorage / mat-su,https://anchorage.craigslist.org,29995,2013,ram,1500,,gas,85931,automatic,4wd,,pickup,,https://images.craigslist.org/00y0y_5zS5YS0tnCxz_0jm0cU_600x450.jpg,,ak,61.16167,-149.86312,2021-05-03T13:25:36-0800
https://anchorage.craigslist.org/ctd/d/palmer-wheelchair-accessible-dodge/7316434962.html,anchorage / mat-su,https://anchorage.craigslist.org,9995,2002,chrysler,town and country,excellent,gas,151490,automatic,fwd,mid-size,mini-van,blue,https://images.craigslist.org/00T0T_lOsAvdGdkvfz_0CI0t2_600x450.jpg,,ak,61.597881,-149.104634,2021-05-03T13:13:09-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-chevrolet-chevy/7316430901.html,anchorage / mat-su,https://anchorage.craigslist.org,29995,2014,chevrolet,silverado,,other,78370,automatic,4wd,,pickup,brown,https://images.craigslist.org/00s0s_lV5AZsGomojz_0jm0cU_600x450.jpg,,ak,61.16167,-149.86312,2021-05-03T13:06:03-0800
https://anchorage.craigslist.org/ctd/d/palmer-2021-wheelchair-accessible/7316430574.html,anchorage / mat-su,https://anchorage.craigslist.org,0,2021,chevrolet,traverse,new,gas,19,automatic,fwd,mid-size,SUV,black,https://images.craigslist.org/00S0S_c1gR5ERPwYz_0CI0t2_600x450.jpg,,ak,61.6303,-148.9872,2021-05-03T13:05:28-0800
https://anchorage.craigslist.org/ctd/d/palmer-wheelchair-accessible-chrysler/7316429827.html,anchorage / mat-su,https://anchorage.craigslist.org,79900,2020,chrysler,pacifica touring l plus,new,gas,10,automatic,fwd,mid-size,mini-van,silver,https://images.craigslist.org/00v0v_3hYtKoZgQ13z_0CI0t2_600x450.jpg,,ak,61.6303,-148.9872,2021-05-03T13:04:12-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2001-audi-tt-quattro-coupe-2d/7316429432.html,anchorage / mat-su,https://anchorage.craigslist.org,6995,2001,audi,tt,,gas,116000,manual,,,other,custom,https://images.craigslist.org/00202_lzbrqjKHkkEz_0ak07K_600x450.jpg,,ak,61.1549,-149.8866,2021-05-03T13:03:29-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-mini-paceman-cooper-all4/7316429390.html,anchorage / mat-su,https://anchorage.craigslist.org,13995,2014,mini,paceman,,gas,88215,manual,,,other,red,https://images.craigslist.org/00A0A_53FU5NhwMitz_0ak07K_600x450.jpg,,ak,61.1549,-149.8866,2021-05-03T13:03:25-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-cadillac-ats-36l-luxury/7316429328.html,anchorage / mat-su,https://anchorage.craigslist.org,13995,2014,cadillac,ats,,other,110697,automatic,,,sedan,custom,https://images.craigslist.org/01111_j05jBp3Q9Goz_0ak07K_600x450.jpg,,ak,61.1549,-149.8866,2021-05-03T13:03:19-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2010-ford-escape-xlt-awd-4dr/7316407090.html,anchorage / mat-su,https://anchorage.craigslist.org,11995,2010,ford,escape,,gas,121010,automatic,,,SUV,,https://images.craigslist.org/00c0c_dfNW8nGoaQZz_0jm0cU_600x450.jpg,,ak,61.16167,-149.86312,2021-05-03T12:25:01-0800
https://anchorage.craigslist.org/cto/d/anchorage-2001-bmw-325-xi-awd/7316404035.html,anchorage / mat-su,https://anchorage.craigslist.org,5900,2001,bmw,325xi,excellent,gas,126000,automatic,4wd,,,,https://images.craigslist.org/00W0W_944GtOReWMlz_0CI0t2_600x450.jpg,,ak,61.1549,-149.8866,2021-05-03T12:19:43-0800
https://anchorage.craigslist.org/ctd/d/naples-1998-jaguar-xk8-coupe-49k-miles/7316403881.html,anchorage / mat-su,https://anchorage.craigslist.org,13900,1998,jaguar,xk xk8,,gas,49419,automatic,rwd,,coupe,custom,https://images.craigslist.org/00Y0Y_dXq45ulwXazz_0kE0fu_600x450.jpg,,ak,26.1579,-81.766548,2021-05-03T12:19:26-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2010-ford-150-f150-150-lariat/7316386230.html,anchorage / mat-su,https://anchorage.craigslist.org,20995,2010,ford,f-150,,other,108352,automatic,4wd,,pickup,white,https://images.craigslist.org/01010_6YsQogyD1W3z_0jm0cU_600x450.jpg,,ak,61.16167,-149.86312,2021-05-03T11:50:42-0800
https://anchorage.craigslist.org/cto/d/anchorage-2006-volkswagen-new-beetle/7316382420.html,anchorage / mat-su,https://anchorage.craigslist.org,7000,2006,volkswagen,new beetle cabrio,excellent,gas,120080,automatic,fwd,,convertible,blue,https://images.craigslist.org/00K0K_34qbifwlpjkz_0CI0t2_600x450.jpg,,ak,61.207118,-149.903641,2021-05-03T11:44:13-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-ram-ram-pickup-1500/7316374268.html,anchorage / mat-su,https://anchorage.craigslist.org,26995,2017,ram,1500,,other,96010,automatic,4wd,,pickup,white,https://images.craigslist.org/00A0A_bMUtyaFiNCMz_0jm0cU_600x450.jpg,,ak,61.16167,-149.86312,2021-05-03T11:30:37-0800
https://anchorage.craigslist.org/ctd/d/anchorage-ada-wheechair-accesible-2020/7316371475.html,anchorage / mat-su,https://anchorage.craigslist.org,62900,2020,toyota,sienna,new,gas,18,automatic,fwd,,mini-van,white,https://images.craigslist.org/00k0k_cK7GfibHKSQz_0t20CI_600x450.jpg,,ak,61.165735,-149.848674,2021-05-03T11:25:55-0800
https://anchorage.craigslist.org/ctd/d/anchorage-wheelchair-accessible-2019/7316370854.html,anchorage / mat-su,https://anchorage.craigslist.org,49900,2019,dodge,grand caravan,new,gas,26,automatic,fwd,,mini-van,white,https://images.craigslist.org/00g0g_kXuQEXK8ZOwz_0t20CI_600x450.jpg,,ak,61.165735,-149.848674,2021-05-03T11:24:52-0800
https://anchorage.craigslist.org/ctd/d/anchorage-wheelchair-accessible-2020/7316370307.html,anchorage / mat-su,https://anchorage.craigslist.org,78900,2020,toyota,sienna xle,new,gas,24,automatic,fwd,,mini-van,silver,https://images.craigslist.org/00B0B_aRhY9IRQ4Ffz_0t20CI_600x450.jpg,,ak,61.165735,-149.848674,2021-05-03T11:23:58-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-chevrolet-chevy/7316358906.html,anchorage / mat-su,https://anchorage.craigslist.org,26995,2014,chevrolet,silverado,,other,87058,automatic,4wd,,pickup,white,https://images.craigslist.org/00B0B_1RKac0lW0faz_0jm0cU_600x450.jpg,,ak,61.16167,-149.86312,2021-05-03T11:05:46-0800
https://anchorage.craigslist.org/cto/d/wasilla-2008-pontiac-solstice/7316355187.html,anchorage / mat-su,https://anchorage.craigslist.org,11500,2008,pontiac,solstice convertible,excellent,gas,13655,manual,,,convertible,red,https://images.craigslist.org/00202_hW1gj98u0Opz_0wj0t2_600x450.jpg,,ak,61.5923,-149.3959,2021-05-03T11:00:14-0800
https://anchorage.craigslist.org/cto/d/wasilla-14-infiniti-q50/7316343568.html,anchorage / mat-su,https://anchorage.craigslist.org,15000,2014,infiniti,q50s,like new,gas,92200,automatic,rwd,full-size,sedan,white,https://images.craigslist.org/00d0d_aQzi7dCR20oz_0dM0t2_600x450.jpg,,ak,61.5923,-149.3959,2021-05-03T10:41:38-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-honda-civic-lx-4dr-sedan/7316342900.html,anchorage / mat-su,https://anchorage.craigslist.org,9995,2013,honda,civic,,gas,122295,automatic,,compact,sedan,black,https://images.craigslist.org/00606_8SaKCJUdNOz_0jm0cU_600x450.jpg,,ak,61.16167,-149.86312,2021-05-03T10:40:41-0800
https://anchorage.craigslist.org/cto/d/anchorage-2013-kia-soul-4d/7316336796.html,anchorage / mat-su,https://anchorage.craigslist.org,9995,2013,kia,soul,good,gas,60000,manual,fwd,compact,,,https://images.craigslist.org/00z0z_lLJEC9nqPhWz_0a209h_600x450.jpg,,ak,61.13823,-149.80252,2021-05-03T10:31:14-0800
https://anchorage.craigslist.org/cto/d/anchorage-2004-chevy-venture-only-117k/7316332510.html,anchorage / mat-su,https://anchorage.craigslist.org,4295,2004,chevrolet,venture,,gas,117000,automatic,,,,,https://images.craigslist.org/00j0j_6Hk95M94ylsz_0CI0t2_600x450.jpg,,ak,61.1901,-149.9361,2021-05-03T10:24:32-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2001-ford-escape-xlt-v6-4wd/7316329707.html,anchorage / mat-su,https://anchorage.craigslist.org,4900,2001,ford,escape xlt,excellent,gas,187430,automatic,4wd,mid-size,SUV,blue,https://images.craigslist.org/00G0G_aOLtEZxvd1cz_0CI0t2_600x450.jpg,,ak,61.220949,-150.072556,2021-05-03T10:20:09-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-hyundai-santa-fe-sport/7316327271.html,anchorage / mat-su,https://anchorage.craigslist.org,19995,2016,hyundai,santa fe,,gas,96354,automatic,4wd,,wagon,red,https://images.craigslist.org/00n0n_3AboS8hWK4Qz_0jm0cU_600x450.jpg,,ak,61.16167,-149.86312,2021-05-03T10:16:17-0800
https://anchorage.craigslist.org/cto/d/anchorage-2004-awd-silverado-ss-one/7316326129.html,anchorage / mat-su,https://anchorage.craigslist.org,24950,2004,chevrolet,silverado ss,like new,gas,64000,automatic,4wd,full-size,pickup,black,https://images.craigslist.org/00n0n_1qNHG9gNLBZz_0ak07K_600x450.jpg,,ak,61.1535,-149.8289,2021-05-03T10:14:27-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2008-chevrolet-avalanche-4wd/7316325097.html,anchorage / mat-su,https://anchorage.craigslist.org,13850,2008,chevrolet,avalanche ltz,excellent,gas,132008,automatic,4wd,full-size,truck,white,https://images.craigslist.org/00u0u_dAfuwPA6u1yz_0CI0t2_600x450.jpg,,ak,61.191447,-150.184479,2021-05-03T10:12:48-0800
https://anchorage.craigslist.org/cto/d/anchorage-00-subaru-forester/7316323873.html,anchorage / mat-su,https://anchorage.craigslist.org,1234,2000,subaru,forester,,gas,251000,automatic,,,,,https://images.craigslist.org/00202_daVr2xliVddz_0xS0po_600x450.jpg,,ak,61.2116,-149.8761,2021-05-03T10:10:50-0800
https://anchorage.craigslist.org/cto/d/wasilla-2006-mini-cooper-low-miles/7316317649.html,anchorage / mat-su,https://anchorage.craigslist.org,11900,2006,mini,cooper s,excellent,gas,55500,manual,rwd,compact,hatchback,green,https://images.craigslist.org/00i0i_kn878LYUgsuz_07K0ak_600x450.jpg,,ak,61.5463,-149.5901,2021-05-03T10:01:39-0800
https://anchorage.craigslist.org/cto/d/anchorage-2002-chevy-astro-van-for-sale/7316317125.html,anchorage / mat-su,https://anchorage.craigslist.org,3500,2002,chevrolet,astro cargo van,fair,gas,163857,automatic,4wd,,van,white,https://images.craigslist.org/00L0L_cLpvt7AnWTQz_1320MM_600x450.jpg,,ak,61.2116,-149.8761,2021-05-03T10:00:52-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-ram-ram-pickup-1500-slt/7316310676.html,anchorage / mat-su,https://anchorage.craigslist.org,19995,2013,ram,1500,,gas,157705,automatic,4wd,,pickup,black,https://images.craigslist.org/00r0r_9jra9BaSAqVz_0jm0cU_600x450.jpg,,ak,61.16167,-149.86312,2021-05-03T09:51:03-0800
https://anchorage.craigslist.org/cto/d/anchorage-2004-saturn-ion-low-miles/7316309355.html,anchorage / mat-su,https://anchorage.craigslist.org,6400,2004,saturn,,,gas,53834,automatic,fwd,,,,https://images.craigslist.org/00D0D_lhUwOrV8OeHz_0CI0t2_600x450.jpg,,ak,61.2116,-149.8761,2021-05-03T09:48:58-0800
